GEOID,state,county,borough,tract,median_income_2020,pct_white_2020,pct_black_2020,pct_asian_2020,pct_hispanic_2020,pct_under5_2020,pct_65plus_2020,pct_owner_2020,pct_renter_2020,pop_total_2020,hh_total_2020,median_income_2021,pct_white_2021,pct_black_2021,pct_asian_2021,pct_hispanic_2021,pct_under5_2021,pct_65plus_2021,pct_owner_2021,pct_renter_2021,pop_total_2021,hh_total_2021,median_income_2022,pct_white_2022,pct_black_2022,pct_asian_2022,pct_hispanic_2022,pct_under5_2022,pct_65plus_2022,pct_owner_2022,pct_renter_2022,pop_total_2022,hh_total_2022,median_income_2023,pct_white_2023,pct_black_2023,pct_asian_2023,pct_hispanic_2023,pct_under5_2023,pct_65plus_2023,pct_owner_2023,pct_renter_2023,pop_total_2023,hh_total_2023
36081048302,36,081,Queens,048302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88051,23.183,0.0,47.433,43.518,9.049,7.117,23.824,76.176,1967,659
36081048400,36,081,Queens,048400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82515,3.893,19.749,49.513,14.923,3.427,17.295,60.917,39.083,4932,1287
36081048500,36,081,Queens,048500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64159,2.801,0.806,67.278,28.027,5.884,15.313,48.071,51.929,4963,1633
36081048900,36,081,Queens,048900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59106,18.204,1.617,44.371,47.425,2.096,10.719,47.655,52.345,1670,533
36081049201,36,081,Queens,049201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82750,3.362,68.985,10.547,16.809,4.219,20.138,8.983,91.017,3034,1269
36081049202,36,081,Queens,049202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108053,2.702,20.739,32.141,17.958,14.064,17.64,75.743,24.257,2517,606
36081049301,36,081,Queens,049301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65357,36.772,0.0,43.548,18.774,4.618,19.508,61.207,38.793,2317,812
36081049302,36,081,Queens,049302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58384,27.447,2.431,22.681,46.353,7.518,17.562,42.421,57.579,3126,983
36081049500,36,081,Queens,049500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97250,61.278,0.0,8.391,42.725,4.234,11.855,33.333,66.667,1299,507
36081049600,36,081,Queens,049600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88125,1.045,32.491,37.378,15.942,3.101,17.526,85.982,14.018,2967,906
36081049700,36,081,Queens,049700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61563,46.457,0.201,34.158,31.517,7.888,12.4,51.809,48.191,2992,940
36081049900,36,081,Queens,049900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85759,20.25,0.529,66.137,17.621,3.876,11.458,41.211,58.789,5289,1519
36081050000,36,081,Queens,050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74951,3.982,72.019,7.733,12.094,7.375,12.453,7.34,92.66,4746,1594
36081050201,36,081,Queens,050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93182,0.0,76.789,2.542,13.645,3.545,16.321,67.5,32.5,1495,480
36081050202,36,081,Queens,050202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110357,2.738,65.645,17.601,8.996,4.824,15.45,71.127,28.873,1534,426
36081050400,36,081,Queens,050400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130179,3.032,68.63,4.14,11.429,4.14,12.478,66.108,33.892,1715,537
36081050500,36,081,Queens,050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109728,50.344,0.0,32.47,14.384,5.182,13.644,48.752,51.248,1891,601
36081050600,36,081,Queens,050600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106786,0.0,74.18,14.737,5.944,5.635,23.22,82.093,17.907,1615,430
36081050700,36,081,Queens,050700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98274,56.596,0.0,31.221,20.324,1.286,22.161,50.56,49.44,3267,1250
36081050800,36,081,Queens,050800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79432,0.907,81.411,13.451,4.987,6.801,17.632,61.411,38.589,1985,666
36081051000,36,081,Queens,051000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250,2.423,72.959,20.727,5.74,5.995,13.648,70.794,29.206,1568,428
36081051100,36,081,Queens,051100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110357,72.148,1.22,11.998,26.672,5.075,18.765,72.892,27.108,2542,830
36081051200,36,081,Queens,051200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103214,2.221,68.875,12.345,11.968,2.409,15.657,76.741,23.259,2657,718
36081051300,36,081,Queens,051300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104583,42.105,0.777,26.634,33.168,5.899,12.61,58.435,41.565,2831,818
36081051500,36,081,Queens,051500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96792,72.939,0.0,12.735,20.471,3.47,17.542,71.164,28.836,3141,1186
36081051600,36,081,Queens,051600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122826,13.459,68.303,0.395,20.079,5.261,12.933,74.121,25.879,2281,626
36081051700,36,081,Queens,051700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111413,75.301,0.209,9.21,16.431,4.814,13.448,59.566,40.434,1911,784
36081051800,36,081,Queens,051800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114583,1.433,71.921,0.0,13.39,1.657,11.554,89.399,10.601,2233,632
36081052000,36,081,Queens,052000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102950,1.295,85.427,2.979,3.756,5.246,16.256,83.8,16.2,1544,500
36081052100,36,081,Queens,052100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100806,64.182,0.278,5.006,34.205,4.116,17.353,53.638,46.362,1798,701
36081052200,36,081,Queens,052200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92833,0.0,79.396,5.774,9.186,2.275,15.486,81.391,18.609,2286,532
36081052400,36,081,Queens,052400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110357,0.0,79.206,8.119,9.562,7.623,11.953,76.206,23.794,2217,622
36081052500,36,081,Queens,052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72031,55.845,3.651,8.127,41.634,5.128,13.516,52.919,47.081,2301,805
36081052600,36,081,Queens,052600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93000,3.936,71.54,4.022,11.202,7.137,11.894,69.948,30.052,2312,762
36081052800,36,081,Queens,052800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81477,0.756,73.663,0.0,10.581,11.395,16.628,59.699,40.301,1720,531
36081053000,36,081,Queens,053000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110938,2.919,83.116,0.592,10.651,5.799,14.043,80.063,19.937,2535,637
36081053100,36,081,Queens,053100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64307,66.961,0.088,3.625,31.536,2.918,14.559,48.124,51.876,3393,1359
36081053200,36,081,Queens,053200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98850,0.229,83.112,3.936,15.789,8.375,16.43,82.266,17.734,2185,609
36081053401,36,081,Queens,053401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104688,3.034,87.259,2.813,10.756,4.633,24.269,81.195,18.805,1813,569
36081053501,36,081,Queens,053501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63816,37.23,0.0,6.485,65.092,6.645,5.364,34.894,65.106,1249,470
36081053502,36,081,Queens,053502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081053601,36,081,Queens,053601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,1.872,51.432,15.198,32.104,4.075,34.967,61.219,38.781,1816,722
36081053800,36,081,Queens,053800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117155,1.056,81.944,2.111,10.556,8.278,16.056,84.259,15.741,1800,432
36081053901,36,081,Queens,053901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84183,43.967,5.558,20.214,40.119,3.539,10.998,40.403,59.597,4210,1537
36081053902,36,081,Queens,053902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,96.226,0.0,0.0,3.774,30.189,0.0,89.189,10.811,106,37
36081054000,36,081,Queens,054000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80270,1.025,58.393,9.895,20.935,3.362,20.505,60.261,39.739,4194,1379
36081054200,36,081,Queens,054200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90461,7.113,20.29,24.701,32.862,6.58,24.444,82.4,17.6,5441,1608
36081054500,36,081,Queens,054500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60368,44.154,0.611,5.236,57.33,4.334,12.885,22.658,77.342,3438,1377
36081054700,36,081,Queens,054700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115076,26.09,7.073,14.722,56.197,6.517,6.581,14.782,85.218,4680,1468
36081054800,36,081,Queens,054800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83533,3.333,16.872,53.416,12.798,4.444,21.811,84.48,15.52,2430,683
36081054900,36,081,Queens,054900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95897,38.856,2.912,7.325,65.12,5.79,5.738,2.711,97.289,5734,1586
36081055100,36,081,Queens,055100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85947,50.645,6.925,11.111,36.569,4.956,10.048,8.042,91.958,4419,1604
36081055200,36,081,Queens,055200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61895,15.627,11.111,50.287,20.287,0.717,22.867,48.41,51.59,2790,1006
36081055300,36,081,Queens,055300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91604,30.469,3.449,19.994,61.674,7.346,6.132,5.309,94.691,3131,1036
36081055400,36,081,Queens,055400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92679,15.393,10.138,45.509,24.637,2.833,14.275,56.258,43.742,2683,791
36081055500,36,081,Queens,055500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108417,21.764,7.543,6.265,72.383,3.751,11.913,26.82,73.18,2426,783
36081055600,36,081,Queens,055600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130338,4.792,10.166,36.901,35.155,3.224,19.167,84.384,15.616,2233,698
36081055700,36,081,Queens,055700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85750,62.251,5.946,2.787,52.774,2.602,12.291,14.206,85.794,3767,1429
36081055800,36,081,Queens,055800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72841,7.498,6.868,39.067,34.909,5.293,22.243,76.148,23.852,1587,675
36081055900,36,081,Queens,055900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80221,40.687,11.664,9.946,61.302,4.882,14.919,23.876,76.124,1106,356
36081056000,36,081,Queens,056000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96905,11.091,5.456,65.707,14.568,6.055,22.662,78.509,21.491,1668,456
36081056100,36,081,Queens,056100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,12,4
36081056200,36,081,Queens,056200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100441,25.467,12.323,33.383,30.62,2.39,32.711,89.516,10.484,1339,496
36081056400,36,081,Queens,056400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76875,17.95,8.104,22.304,30.074,5.291,22.17,52.772,47.228,1493,487
36081056500,36,081,Queens,056500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129327,31.811,4.78,2.284,77.801,4.939,6.267,46.655,53.345,1883,583
36081056600,36,081,Queens,056600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74022,2.974,34.898,20.423,15.069,3.966,29.081,55.485,44.515,1513,474
36081056700,36,081,Queens,056700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108750,53.261,3.041,0.22,60.159,5.597,13.376,60.867,39.133,4538,1592
36081056800,36,081,Queens,056800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103661,10.878,57.217,3.827,19.863,2.808,17.637,64.651,35.349,4808,1621
36081057700,36,081,Queens,057700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78854,53.7,0.0,2.162,52.331,3.604,11.701,20.231,79.769,4162,1473
36081057900,36,081,Queens,057900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73125,56.785,3.484,0.0,51.406,3.178,15.648,22.871,77.129,1636,634
36081058000,36,081,Queens,058000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112034,2.197,73.404,2.38,7.988,1.762,18.013,79.201,20.799,4369,1101
36081058100,36,081,Queens,058100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74556,48.242,0.527,3.129,49.684,6.083,13.713,35.463,64.537,2844,1221
36081058200,36,081,Queens,058200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127837,4.741,66.236,7.615,15.086,3.879,19.163,76.815,23.185,5568,1501
36081058300,36,081,Queens,058300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101431,60.695,2.954,7.795,24.973,3.911,14.141,27.04,72.96,3656,1409
36081058500,36,081,Queens,058500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96897,61.336,4.009,10.715,26.495,5.557,7.948,23.209,76.791,4265,1633
36081058700,36,081,Queens,058700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93281,61.873,3.055,5.821,28.184,4.841,12.911,22.597,77.403,3470,1394
36081058900,36,081,Queens,058900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67801,62.072,2.667,3.446,40.576,11.332,8.217,6.214,93.786,5136,1931
36081059000,36,081,Queens,059000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76917,14.333,73.902,3.728,8.451,2.651,22.121,86.768,13.232,1207,393
36081059100,36,081,Queens,059100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61314,43.618,1.707,6.748,51.85,3.496,14.634,18.153,81.847,4920,2176
36081059200,36,081,Queens,059200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91250,0.372,90.246,4.468,2.383,5.138,19.062,90.85,9.15,1343,459
36081059300,36,081,Queens,059300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82917,65.19,1.403,5.933,31.684,1.699,15.387,29.768,70.232,4062,1552
36081059400,36,081,Queens,059400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147250,1.755,89.638,0.0,6.399,8.041,21.574,95.636,4.364,1766,527
36081059501,36,081,Queens,059501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72222,69.947,1.746,3.386,35.079,6.984,14.868,38.904,61.096,1890,730
36081059502,36,081,Queens,059502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56467,42.902,0.868,10.205,57.237,16.106,11.35,29.859,70.141,2881,921
36081059600,36,081,Queens,059600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100625,2.763,73.618,0.066,22.895,1.842,30.855,93.446,6.554,1520,534
36081059800,36,081,Queens,059800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87692,3.034,84.345,0.0,8.07,14.32,16.505,54.927,45.073,1648,548
36081059900,36,081,Queens,059900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89583,57.192,2.502,15.149,32.036,5.42,15.705,63.9,36.1,1439,482
36081060000,36,081,Queens,060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000,2.113,82.997,0.0,3.362,4.803,31.796,83.257,16.743,1041,436
36081060100,36,081,Queens,060100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83125,78.462,0.249,3.659,33.597,2.786,13.264,49.885,50.115,2405,868
36081060300,36,081,Queens,060300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107067,63.694,0.0,5.149,46.444,5.467,13.217,53.696,46.304,1884,717
36081060600,36,081,Queens,060600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135147,0.0,92.32,0.862,7.915,3.213,20.376,82.609,17.391,1276,506
36081060701,36,081,Queens,060701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081060800,36,081,Queens,060800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148583,1.154,86.762,10.523,0.339,5.703,12.831,78.647,21.353,1473,473
36081061000,36,081,Queens,061000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87500,2.4,93.68,0.0,1.84,2.0,27.92,93.204,6.796,1250,412
36081061200,36,081,Queens,061200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132969,0.401,88.666,2.658,0.752,0.652,28.586,93.663,6.337,1994,505
36081061301,36,081,Queens,061301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83125,40.404,5.063,6.947,54.101,6.26,9.517,20.033,79.967,5096,1812
36081061302,36,081,Queens,061302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081061400,36,081,Queens,061400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143468,1.991,88.696,2.312,4.175,3.019,23.121,92.523,7.477,1557,428
36081061601,36,081,Queens,061601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105192,1.39,94.44,0.0,4.088,2.085,20.033,88.212,11.788,2446,772
36081061602,36,081,Queens,061602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105682,6.753,61.887,0.0,27.752,2.313,20.999,92.746,7.254,1081,386
36081061800,36,081,Queens,061800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91638,8.669,76.714,5.156,13.201,1.7,23.456,78.212,21.788,1765,716
36081061900,36,081,Queens,061900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77794,73.039,1.505,5.251,19.02,5.123,16.106,34.615,65.385,3123,1170
36081062000,36,081,Queens,062000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118646,2.404,90.522,0.0,6.593,1.442,31.25,91.27,8.73,1456,504
36081062100,36,081,Queens,062100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91940,60.321,10.699,5.821,32.222,2.36,17.306,47.122,52.878,3178,1025
36081062200,36,081,Queens,062200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119632,5.268,87.452,0.0,4.693,0.0,27.011,89.333,10.667,2088,675
36081062300,36,081,Queens,062300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79107,72.459,7.303,0.0,25.209,7.479,16.806,42.274,57.726,2273,906
36081062400,36,081,Queens,062400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081062500,36,081,Queens,062500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75375,60.786,3.733,2.515,38.075,5.697,22.986,54.652,45.348,2545,935
36081062600,36,081,Queens,062600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115167,1.985,81.965,5.384,13.156,5.72,10.7,88.713,11.287,2972,886
36081062700,36,081,Queens,062700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76382,67.238,2.333,6.655,43.979,2.779,13.722,55.104,44.896,2915,1107
36081062900,36,081,Queens,062900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96908,61.785,2.677,10.831,37.815,8.985,12.369,27.997,72.003,3250,1218
36081063000,36,081,Queens,063000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124773,1.221,93.779,2.674,4.012,0.0,19.884,89.967,10.033,1720,598
36081063200,36,081,Queens,063200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,2.396,90.496,0.0,3.209,5.158,12.307,84.819,15.181,2462,718
36081063301,36,081,Queens,063301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128114,74.611,3.92,3.734,38.332,14.561,9.832,54.864,45.136,1607,514
36081063302,36,081,Queens,063302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142891,67.499,0.0,1.019,37.086,8.355,15.436,71.453,28.547,1963,585
36081063500,36,081,Queens,063500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89688,82.177,0.91,4.892,29.465,5.612,17.937,67.347,32.653,2637,882
36081063700,36,081,Queens,063700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91705,80.209,1.016,7.453,20.158,6.861,22.671,73.123,26.877,3542,1265
36081063800,36,081,Queens,063800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140870,3.848,85.106,2.673,7.462,3.819,20.623,94.196,5.804,3404,1120
36081063900,36,081,Queens,063900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115156,50.956,12.23,5.394,55.096,8.435,16.714,61.983,38.017,3189,1039
36081064101,36,081,Queens,064101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96094,68.729,0.376,17.726,12.082,4.097,22.408,90.371,9.629,2392,997
36081064102,36,081,Queens,064102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081064500,36,081,Queens,064500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,55.323,1.452,15.43,26.774,3.925,15.215,57.743,42.257,1860,762
36081064600,36,081,Queens,064600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128750,1.355,90.576,1.601,3.757,6.252,19.618,83.272,16.728,3247,1094
36081065000,36,081,Queens,065000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136111,1.176,89.882,0.0,5.237,5.237,23.085,84.817,15.183,2807,876
36081065401,36,081,Queens,065401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98821,11.192,65.298,3.406,16.028,3.65,15.207,71.368,28.632,3288,936
36081065402,36,081,Queens,065402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081065501,36,081,Queens,065501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081065600,36,081,Queens,065600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110875,9.771,78.844,1.112,6.848,4.558,22.465,62.65,37.35,4585,1585
36081065702,36,081,Queens,065702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61786,81.236,0.61,0.0,14.569,1.602,19.375,56.902,43.098,1311,594
36081065703,36,081,Queens,065703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115896,73.792,0.649,2.4,7.428,2.562,36.685,62.895,37.105,3083,1043
36081065900,36,081,Queens,065900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99107,71.645,0.0,16.606,16.71,3.238,18.59,80.506,19.494,1915,672
36081066000,36,081,Queens,066000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121705,6.028,80.115,1.173,6.519,2.81,13.23,53.479,46.521,3666,1193
36081066100,36,081,Queens,066100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111806,87.021,0.0,6.242,10.445,4.574,29.357,85.162,14.838,1618,647
36081066301,36,081,Queens,066301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102917,65.892,0.291,21.322,10.57,2.179,24.41,83.765,16.235,2753,1004
36081066302,36,081,Queens,066302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081066401,36,081,Queens,066401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145333,8.994,64.32,9.527,13.787,7.692,9.349,63.889,36.111,1690,432
36081066402,36,081,Queens,066402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109863,8.041,87.536,1.063,4.451,6.749,19.242,72.102,27.898,3482,1061
36081066403,36,081,Queens,066403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87031,7.307,82.073,0.973,10.551,5.617,12.583,55.495,44.505,5857,1638
36081066404,36,081,Queens,066404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-666666666,,,,,,,,,0,0
36081066501,36,081,Queens,066501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86773,73.715,0.865,2.273,28.681,5.509,27.199,56.989,43.011,4048,1574
36081066701,36,081,Queens,066701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123229,61.34,0.473,16.673,29.414,7.062,22.898,68.357,31.643,2747,907
36081066900,36,081,Queens,066900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94375,68.472,0.0,4.794,29.554,9.757,16.244,46.364,53.636,1773,660
36081067100,36,081,Queens,067100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116076,69.116,0.0,18.522,15.718,4.46,24.214,90.032,9.968,2354,933
36081067700,36,081,Queens,067700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000,76.412,0.314,6.956,17.103,4.446,24.477,83.819,16.181,1912,686
36081067900,36,081,Queens,067900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72875,44.344,4.049,12.122,47.083,2.572,22.624,21.321,78.679,4199,1665
36081068000,36,081,Queens,068000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124789,0.893,86.555,1.858,12.425,1.658,14.447,72.464,27.536,5489,1656
36081068200,36,081,Queens,068200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93750,0.906,83.424,2.174,7.428,6.341,22.101,74.801,25.199,1104,377
36081068300,36,081,Queens,068300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73466,14.776,5.57,54.349,32.477,4.603,21.389,52.332,47.668,3932,1565
36081068700,36,081,Queens,068700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69348,30.581,1.142,43.027,27.891,5.093,22.132,29.99,70.01,4202,1944
36081069000,36,081,Queens,069000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131683,2.163,84.684,0.87,5.967,7.136,12.68,54.897,45.103,4022,1113
36081069300,36,081,Queens,069300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58605,26.09,0.865,18.802,47.421,5.79,12.679,24.959,75.041,3005,1234
36081069400,36,081,Queens,069400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101782,4.894,85.195,1.705,8.008,8.329,15.942,47.986,52.014,4046,1167
36081069500,36,081,Queens,069500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112949,38.059,3.789,39.591,13.708,4.129,21.584,51.155,48.845,2349,866
36081069701,36,081,Queens,069701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102700,39.282,2.755,31.528,24.375,7.523,12.94,15.554,84.446,4320,1768
